sample_id,modality,modality_importance,rank,grid_start,grid_end_exclusive,span_length,mean_gate,mean_occlusion,evidence_score,gate_score,occlusion_magnitude,classification_signed_effect,regression_signed_effect,evidence_direction,start_sec_approx,end_sec_approx,audio_start_sec_approx,audio_end_sec_approx,text_fragment_approx,keyframe_path,mapping_method
17,text,0.9155541658401489,2,0,1,1,0.5793140530586243,0.004919672384858131,0.35570889711380005,0.5793140530586243,0.004919672384858131,0.0032843351364135742,0.044236063957214355,supportive,0.0,0.19266666666666665,,,Applying,,uniform_valid_grid_to_video_duration
17,audio,0.014379783533513546,1,42,45,3,0.620711088180542,0.00032437246409244835,1.2479791641235352,0.620711088180542,0.00032437246409244835,0.0003846287727355957,0.0014039278030395508,supportive,8.091999999999999,8.67,8.091999999999999,8.67,,,uniform_valid_grid_to_video_duration
17,audio,0.014379783533513546,2,38,39,1,0.6208174228668213,0.00034801961737684906,0.9289790391921997,0.6208174228668213,0.00034801961737684906,0.00039315223693847656,0.0016819238662719727,supportive,7.3213333333333335,7.513999999999999,7.3213333333333335,7.513999999999999,,,uniform_valid_grid_to_video_duration
17,vision,0.07006608694791794,1,25,26,1,0.5782427787780762,0.0046787261962890625,1.0,0.5782427787780762,0.0046787261962890625,-0.003599882125854492,-0.03778195381164551,contradictory,4.816666666666666,5.009333333333333,,,,outputs/q3_v2/attachment4/evidence_frames/17_vision_rank1.jpg,uniform_valid_grid_to_video_duration
17,vision,0.07006608694791794,2,37,44,7,0.5704964399337769,0.0034560635685920715,0.7549018859863281,0.5704964399337769,0.0034560635685920715,-0.0026245969347655773,-0.02821958065032959,contradictory,7.128666666666667,8.477333333333334,,,,outputs/q3_v2/attachment4/evidence_frames/17_vision_rank2.jpg,uniform_valid_grid_to_video_duration
18,text,0.5593183040618896,1,39,42,3,0.546341598033905,0.025668667629361153,1.4916149377822876,0.546341598033905,0.025668667629361153,-0.03025207854807377,-0.11276129633188248,contradictory,14.585999999999999,15.708,,,agreement on mackerel,,uniform_valid_grid_to_video_duration
18,text,0.5593183040618896,2,35,36,1,0.5292965769767761,0.026295892894268036,0.7629247307777405,0.5292965769767761,0.026295892894268036,-0.0315631628036499,-0.11036989092826843,contradictory,13.09,13.463999999999999,,,failed,,uniform_valid_grid_to_video_duration
18,audio,0.018374385312199593,1,48,50,2,0.6463316679000854,0.0017307669622823596,1.1895719766616821,0.6463316679000854,0.0017307669622823596,0.0026396512985229492,-0.0022046416997909546,supportive,17.951999999999998,18.7,17.951999999999998,18.7,,,uniform_valid_grid_to_video_duration
18,audio,0.018374385312199593,2,0,1,1,0.6525962352752686,0.0017555952072143555,0.9146175384521484,0.6525962352752686,0.0017555952072143555,0.002657651901245117,-0.0024150609970092773,supportive,0.0,0.374,0.0,0.374,,,uniform_valid_grid_to_video_duration
18,vision,0.4223073422908783,1,42,47,5,0.48494499921798706,0.003487867536023259,1.3093420267105103,0.48494499921798706,0.003487867536023259,0.0046631693840026855,-0.010349482297897339,supportive,15.708,17.578,,,,outputs/q3_v2/attachment4/evidence_frames/18_vision_rank1.jpg,uniform_valid_grid_to_video_duration
18,vision,0.4223073422908783,2,49,50,1,0.5789058804512024,0.0011632363311946392,0.427864134311676,0.5789058804512024,0.0011632363311946392,0.0018069148063659668,-0.0011863112449645996,supportive,18.326,18.7,,,,outputs/q3_v2/attachment4/evidence_frames/18_vision_rank2.jpg,uniform_valid_grid_to_video_duration
19,text,0.604690670967102,1,48,50,2,0.5338200330734253,0.04836107790470123,1.015066146850586,0.5338200330734253,0.04836107790470123,-0.06406554579734802,-0.14882627129554749,contradictory,13.088,13.633333333333333,,,people understand,,uniform_valid_grid_to_video_duration
19,text,0.604690670967102,2,3,4,1,0.5620100498199463,0.026874875649809837,0.6276858448982239,0.5620100498199463,0.026874875649809837,0.035002201795578,0.0881032943725586,supportive,0.818,1.0906666666666667,,,surprisingly,,uniform_valid_grid_to_video_duration
19,audio,0.05971987172961235,1,40,50,10,0.6715745329856873,0.000787406403105706,2.286330223083496,0.6715745329856873,0.000787406403105706,0.001160478568635881,0.001339691923931241,supportive,10.906666666666665,13.633333333333333,10.906666666666665,13.633333333333333,,,uniform_valid_grid_to_video_duration
19,audio,0.05971987172961235,2,0,1,1,0.6624492406845093,0.0004227340396028012,0.42186492681503296,0.6624492406845093,0.0004227340396028012,0.0005935728549957275,0.000998854637145996,supportive,0.0,0.27266666666666667,0.0,0.27266666666666667,,,uniform_valid_grid_to_video_duration
19,vision,0.3355894088745117,1,40,50,10,0.6033193469047546,0.005940879695117474,2.518562078475952,0.6033193469047546,0.005940879695117474,-0.00866411067545414,-0.011136198416352272,contradictory,10.906666666666665,13.633333333333333,,,,outputs/q3_v2/attachment4/evidence_frames/19_vision_rank1.jpg,uniform_valid_grid_to_video_duration
19,vision,0.3355894088745117,2,10,11,1,0.5799847841262817,0.0043675247579813,0.3076359033584595,0.5799847841262817,0.0043675247579813,-0.006758064031600952,0.004690289497375488,contradictory,2.726666666666666,2.9993333333333334,,,,outputs/q3_v2/attachment4/evidence_frames/19_vision_rank2.jpg,uniform_valid_grid_to_video_duration
20,text,0.974972128868103,1,17,19,2,0.35350072383880615,0.02090705744922161,0.9428192377090454,0.35350072383880615,0.02090705744922161,0.021368443965911865,0.12128984928131104,supportive,3.694666666666667,4.129333333333333,,,"for more ,",,uniform_valid_grid_to_video_duration
20,text,0.974972128868103,2,0,1,1,0.444366455078125,0.01418544165790081,0.7960078716278076,0.444366455078125,0.01418544165790081,0.01453465223312378,0.0819697380065918,supportive,0.0,0.21733333333333335,,,And,,uniform_valid_grid_to_video_duration
20,audio,0.009097792208194733,1,44,50,6,0.6111591458320618,0.0010165916755795479,2.1860926151275635,0.6111591458320618,0.0010165916755795479,0.0007989208097569644,0.008058588020503521,supportive,9.562666666666667,10.866666666666667,9.562666666666667,10.866666666666667,,,uniform_valid_grid_to_video_duration
20,audio,0.009097792208194733,2,0,1,1,0.605953574180603,0.0004125118430238217,0.539231538772583,0.605953574180603,0.0004125118430238217,0.0003380775451660156,0.003144979476928711,supportive,0.0,0.21733333333333335,0.0,0.21733333333333335,,,uniform_valid_grid_to_video_duration
20,vision,0.01593013107776642,1,42,50,8,0.47962188720703125,0.001659731613472104,1.3094067573547363,0.47962188720703125,0.001659731613472104,-0.0019144341349601746,-0.007666066288948059,contradictory,9.128,10.866666666666667,,,,outputs/q3_v2/attachment4/evidence_frames/20_vision_rank1.jpg,uniform_valid_grid_to_video_duration
20,vision,0.01593013107776642,2,38,40,2,0.44404077529907227,0.003868965432047844,0.7992365956306458,0.44404077529907227,0.003868965432047844,-0.0034201741218566895,-0.027252912521362305,contradictory,8.258666666666667,8.693333333333333,,,,outputs/q3_v2/attachment4/evidence_frames/20_vision_rank2.jpg,uniform_valid_grid_to_video_duration
